MSN,YYYYMM,Value,Column_Order,Description,Unit
TEICBUS,200406,2759.236,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200407,2828.511,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200408,2855.307,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200409,2727.94,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200410,2812.135,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200411,2795.605,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200412,2881.821,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200413,33519.482,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200501,2811.678,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200502,2588.443,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200503,2814.871,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200504,2621.504,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200505,2765.508,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200506,2759.699,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200507,2713.782,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200508,2790.555,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200509,2537.527,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200510,2601.457,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200511,2669.553,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200512,2770.269,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200513,32445.856,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200601,2724.302,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200602,2546.103,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200603,2728.991,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200604,2578.072,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200605,2728.837,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200606,2717.358,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200607,2707.97,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200608,2812.544,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200609,2673.22,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200610,2766.3,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200611,2702.084,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200612,2714.628,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200613,32400.864,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200701,2800.175,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200702,2596.649,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200703,2699.169,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200704,2646.993,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200705,2740.604,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200706,2661.98,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200707,2694.966,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200708,2778.428,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200709,2616.353,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200710,2711.226,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200711,2679.617,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200712,2775.693,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200713,32403.58,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200801,2830.405,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200802,2621.375,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200803,2695.034,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200804,2607.848,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200805,2700.479,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200806,2619.701,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200807,2647.505,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200808,2599.403,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200809,2376.902,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200810,2660.274,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200811,2528.578,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200812,2472.186,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200813,31361.616,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200901,2513.581,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200902,2260.014,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200903,2372.923,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200904,2251.132,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200905,2301.74,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200906,2317.422,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200907,2335.099,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200908,2425.266,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200909,2347.653,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200910,2420.814,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200911,2399.576,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200912,2540.145,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,200913,28488.201,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201001,2515.425,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201002,2390.569,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201003,2578.381,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201004,2455.782,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201005,2552.624,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201006,2544.178,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201007,2560.639,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201008,2656.615,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201009,2531.428,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201010,2505.932,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201011,2545.968,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201012,2704.619,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201013,30542.701,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201101,2675.882,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201102,2398.04,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201103,2673.529,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201104,2486.44,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201105,2535.779,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201106,2530.698,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201107,2583.307,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201108,2661.032,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201109,2501.139,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201110,2589.882,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201111,2613.869,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201112,2603.289,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201113,30853.568,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201201,2652.473,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201202,2515.743,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201203,2543.336,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201204,2460.762,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201205,2585.753,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201206,2523.803,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201207,2585.413,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201208,2616.404,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201209,2446.547,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201210,2608.448,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201211,2579.741,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201212,2639.296,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201213,30761.592,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201301,2711.668,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201302,2463.018,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201303,2589.461,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201304,2498.506,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201305,2604.807,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201306,2555.441,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201307,2636.359,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201308,2624.013,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201309,2558.753,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201310,2664.827,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201311,2700.872,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201312,2739.224,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TEICBUS,201313,31347.396,"6","Total Energy Consumed by the Industrial Sector","Trillion Btu"
TXACBUS,194913,7879.509,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195013,8383.407,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195113,8933.484,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195213,8906.891,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195313,9030.055,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195413,8822.551,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195513,9474.426,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195613,9790.32,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195713,9836.694,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195813,9952.005,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,195913,10297.614,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196013,10559.596,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196113,10733.732,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196213,11184.889,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196313,11620.029,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196413,11963.238,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196513,12398.707,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196613,13067.522,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196713,13718.194,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196813,14831.225,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,196913,15471.249,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197013,16061.89,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197113,16694.335,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197213,17682.135,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197301,1506.38,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197302,1439.361,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197303,1561.162,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197304,1479.971,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197305,1621.585,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197306,1540.532,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197307,1583.965,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197308,1646.394,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197309,1502.988,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197310,1577.804,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197311,1582.22,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197312,1534.862,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197313,18577.224,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197401,1439.083,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197402,1339.339,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197403,1480.5,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197404,1467.268,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197405,1556.574,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197406,1525.441,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197407,1578.384,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197408,1601.286,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197409,1456.303,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197410,1569.924,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197411,1507.699,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197412,1565.376,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197413,18087.175,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197501,1542.555,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197502,1359.325,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197503,1516.838,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197504,1508.229,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197505,1542.378,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197506,1526.826,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197507,1557.246,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197508,1557.471,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197509,1490.844,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197510,1568.36,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197511,1442.298,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197512,1598.123,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197513,18210.492,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197601,1532.245,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197602,1419.173,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197603,1604.614,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197604,1581.987,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197605,1564.477,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197606,1610.508,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197607,1648.182,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197608,1606.282,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197609,1579.52,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197610,1599.725,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197611,1599.713,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197612,1720.249,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197613,19066.676,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197701,1582.153,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197702,1527.15,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197703,1656.555,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197704,1638.161,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197705,1617.665,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197706,1675.118,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197707,1666.152,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197708,1712.899,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197709,1644.563,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197710,1666.93,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197711,1647.406,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197712,1751.465,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197713,19786.215,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197801,1648.556,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197802,1576.475,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197803,1762.251,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197804,1668.784,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197805,1784.235,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197806,1741.375,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197807,1721.157,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197808,1799.173,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197809,1654.273,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197810,1735.024,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197811,1722.793,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197812,1768.665,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197813,20582.761,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197901,1736.055,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197902,1669.22,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197903,1833.211,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197904,1650.616,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197905,1738.592,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197906,1674.656,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197907,1659.04,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197908,1743.57,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197909,1628.985,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197910,1735.36,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197911,1642.999,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197912,1724.954,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,197913,20437.252,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198001,1679.975,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198002,1626.026,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198003,1687.585,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198004,1674.912,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198005,1653.083,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198006,1587.224,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198007,1641.318,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198008,1597.687,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198009,1591.445,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198010,1676.766,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198011,1541.482,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198012,1699.934,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198013,19659.098,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198101,1705.613,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198102,1507.877,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198103,1639.094,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198104,1592.15,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198105,1617.244,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198106,1647.729,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198107,1670.817,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198108,1632.938,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198109,1593.675,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198110,1614.494,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198111,1554.787,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198112,1699.994,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198113,19477.771,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198201,1569.717,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198202,1490.778,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198203,1630.215,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198204,1647.06,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198205,1607.643,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198206,1599.434,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198207,1609.88,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198208,1589.819,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198209,1544.621,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198210,1563.52,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198211,1583.369,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198212,1616.719,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198213,19052.169,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198301,1507.366,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198302,1370.641,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198303,1672.204,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198304,1537.664,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198305,1614.977,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198306,1638.745,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198307,1620.916,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198308,1663.509,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198309,1603.331,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198310,1616.502,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198311,1579.921,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198312,1708.329,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198313,19134.104,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198401,1619.193,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198402,1475.218,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198403,1642.998,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198404,1622.215,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198405,1693.894,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198406,1662.312,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198407,1677.717,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
